AWAY_TEAM,HOME_TEAM,WEEK,SLOT,NETWORK,QUAL_POINTS
PHI,NYG,10,SUNE,FOX,5
PHI,NYG,10,SUNL,FOX,5
PHI,NYG,11,SUNE,FOX,5
PHI,NYG,11,SUNL,FOX,5
PHI,NYG,12,SUNE,FOX,5
PHI,NYG,12,SUNL,FOX,5
PHI,NYG,13,SUNE,FOX,5
PHI,NYG,13,SUNL,FOX,5
PHI,NYG,14,SUNE,FOX,5
PHI,NYG,14,SUNL,FOX,5
PHI,NYG,15,SUNE,FOX,5
PHI,NYG,15,SUNL,FOX,5
PHI,NYG,16,SUNE,FOX,5
PHI,NYG,16,SUNL,FOX,5
PHI,NYG,16,SATE,NFL,7.5
PHI,NYG,15,SATE,NFL,7.5
PHI,NYG,17,SUNE,FOX,5
PHI,NYG,17,SUNL,FOX,5
PHI,NYG,17,SUND,FOX,7.5
WAS,NYG,1,THUN,NBC,10
WAS,NYG,1,MON1,ESP,10
WAS,NYG,1,MON2,ESP,10
WAS,NYG,1,SUNN,NBC,10
WAS,NYG,2,THUN,CBS,10
WAS,NYG,2,MON1,ESP,10
WAS,NYG,2,SUNN,NBC,10
WAS,NYG,3,THUN,CBS,10
WAS,NYG,3,MON1,ESP,10
WAS,NYG,3,SUNN,NBC,10
WAS,NYG,4,THUN,CBS,10
WAS,NYG,4,MON1,ESP,10
WAS,NYG,4,SUNN,NBC,10
WAS,NYG,5,THUN,CBS,10
WAS,NYG,5,MON1,ESP,10
WAS,NYG,5,SUNN,NBC,10
WAS,NYG,6,THUN,CBS,10
WAS,NYG,6,MON1,ESP,10
WAS,NYG,6,SUNN,NBC,10
WAS,NYG,7,THUN,CBS,10
WAS,NYG,7,MON1,ESP,10
WAS,NYG,7,SUNN,NBC,10
WAS,NYG,8,THUN,CBS,10
WAS,NYG,8,MON1,ESP,10
WAS,NYG,8,SUNN,NBC,10
WAS,NYG,9,THUN,CBS,10
WAS,NYG,9,MON1,ESP,10
WAS,NYG,9,SUNN,NBC,10
WAS,NYG,10,THUN,NFL,10
WAS,NYG,10,MON1,ESP,10
WAS,NYG,10,SUNN,NBC,10
WAS,NYG,11,THUN,NFL,10
WAS,NYG,11,MON1,ESP,10
WAS,NYG,11,SUNN,NBC,10
WAS,NYG,12,THUN,NBC,10
WAS,NYG,12,MON1,ESP,10
WAS,NYG,12,SUNN,NBC,10
WAS,NYG,13,THUN,NFL,10
WAS,NYG,13,MON1,ESP,10
WAS,NYG,13,SUNN,NBC,10
WAS,NYG,14,THUN,NFL,10
WAS,NYG,14,MON1,ESP,10
WAS,NYG,14,SUNN,NBC,10
WAS,NYG,15,THUN,NFL,10
WAS,NYG,15,MON1,ESP,10
WAS,NYG,15,SUNN,NBC,10
WAS,NYG,15,SATL,NFL,10
WAS,NYG,16,SATL,NFL,10
WAS,NYG,16,MON1,ESP,10
WAS,NYG,16,SUNN,NBC,10
WAS,NYG,1,SUND,FOX,7.5
WAS,NYG,2,SUND,FOX,7.5
WAS,NYG,3,SUND,FOX,7.5
WAS,NYG,4,SUND,FOX,7.5
WAS,NYG,5,SUND,FOX,7.5
WAS,NYG,6,SUND,FOX,7.5
WAS,NYG,7,SUND,FOX,7.5
WAS,NYG,8,SUND,FOX,7.5
WAS,NYG,9,SUND,FOX,7.5
WAS,NYG,10,SUND,FOX,7.5
WAS,NYG,11,SUND,FOX,7.5
WAS,NYG,12,SUND,FOX,7.5
WAS,NYG,13,SUND,FOX,7.5
WAS,NYG,14,SUND,FOX,7.5
WAS,NYG,15,SUND,FOX,7.5
WAS,NYG,16,SUND,FOX,7.5
WAS,NYG,1,SUNE,FOX,5
WAS,NYG,1,SUNL,FOX,5
WAS,NYG,2,SUNE,FOX,5
WAS,NYG,2,SUNL,FOX,5
WAS,NYG,3,SUNE,FOX,5
WAS,NYG,3,SUNL,FOX,5
WAS,NYG,4,SUNE,FOX,5
WAS,NYG,4,SUNL,FOX,5
WAS,NYG,5,SUNE,FOX,5
WAS,NYG,5,SUNL,FOX,5
WAS,NYG,6,SUNE,FOX,5
WAS,NYG,6,SUNL,FOX,5
WAS,NYG,7,SUNE,FOX,5
WAS,NYG,7,SUNL,FOX,5
WAS,NYG,8,SUNE,FOX,5
WAS,NYG,8,SUNL,FOX,5
WAS,NYG,9,SUNE,FOX,5
WAS,NYG,9,SUNL,FOX,5
WAS,NYG,10,SUNE,FOX,5
WAS,NYG,10,SUNL,FOX,5
WAS,NYG,11,SUNE,FOX,5
WAS,NYG,11,SUNL,FOX,5
WAS,NYG,12,SUNE,FOX,5
WAS,NYG,12,SUNL,FOX,5
WAS,NYG,13,SUNE,FOX,5
WAS,NYG,13,SUNL,FOX,5
WAS,NYG,14,SUNE,FOX,5
WAS,NYG,14,SUNL,FOX,5
WAS,NYG,15,SUNE,FOX,5
WAS,NYG,15,SUNL,FOX,5
WAS,NYG,16,SUNE,FOX,5
WAS,NYG,16,SUNL,FOX,5
WAS,NYG,16,SATE,NFL,7.5
WAS,NYG,15,SATE,NFL,7.5
WAS,NYG,17,SUNE,FOX,5
WAS,NYG,17,SUNL,FOX,5
WAS,NYG,17,SUND,FOX,7.5
LAR,NYG,1,SUND,FOX,4.5
LAR,NYG,2,SUND,FOX,4.5
LAR,NYG,3,SUND,FOX,4.5
LAR,NYG,4,SUND,FOX,4.5
LAR,NYG,5,SUND,FOX,4.5
LAR,NYG,6,SUND,FOX,4.5
LAR,NYG,7,SUND,FOX,4.5
LAR,NYG,8,SUND,FOX,4.5
LAR,NYG,9,SUND,FOX,4.5
LAR,NYG,10,SUND,FOX,4.5
LAR,NYG,11,SUND,FOX,4.5
LAR,NYG,12,SUND,FOX,4.5
LAR,NYG,13,SUND,FOX,4.5
LAR,NYG,14,SUND,FOX,4.5
LAR,NYG,15,SUND,FOX,4.5
LAR,NYG,16,SUND,FOX,4.5
LAR,NYG,1,SUNE,FOX,3
LAR,NYG,1,SUNL,FOX,3
LAR,NYG,2,SUNE,FOX,3
LAR,NYG,2,SUNL,FOX,3
LAR,NYG,3,SUNE,FOX,3
LAR,NYG,3,SUNL,FOX,3
LAR,NYG,4,SUNE,FOX,3
LAR,NYG,4,SUNL,FOX,3
LAR,NYG,5,SUNE,FOX,3
LAR,NYG,5,SUNL,FOX,3
LAR,NYG,6,SUNE,FOX,3
LAR,NYG,6,SUNL,FOX,3
LAR,NYG,7,SUNE,FOX,3
LAR,NYG,7,SUNL,FOX,3
LAR,NYG,8,SUNE,FOX,3
LAR,NYG,8,SUNL,FOX,3
LAR,NYG,9,SUNE,FOX,3
LAR,NYG,9,SUNL,FOX,3
LAR,NYG,10,SUNE,FOX,3
LAR,NYG,10,SUNL,FOX,3
LAR,NYG,11,SUNE,FOX,3
LAR,NYG,11,SUNL,FOX,3
LAR,NYG,12,SUNE,FOX,3
LAR,NYG,12,SUNL,FOX,3
LAR,NYG,13,SUNE,FOX,3
LAR,NYG,13,SUNL,FOX,3
LAR,NYG,14,SUNE,FOX,3
LAR,NYG,14,SUNL,FOX,3
LAR,NYG,15,SUNE,FOX,3
LAR,NYG,15,SUNL,FOX,3
LAR,NYG,16,SUNE,FOX,3
LAR,NYG,16,SUNL,FOX,3
LAR,NYG,16,SATE,NFL,4.5
LAR,NYG,15,SATE,NFL,4.5
KC,NYG,1,SUND,CBS,4.5
KC,NYG,2,SUND,CBS,4.5
KC,NYG,3,SUND,CBS,4.5
KC,NYG,4,SUND,CBS,4.5
KC,NYG,5,SUND,CBS,4.5
KC,NYG,6,SUND,CBS,4.5
KC,NYG,7,SUND,CBS,4.5
KC,NYG,8,SUND,CBS,4.5
KC,NYG,9,SUND,CBS,4.5
KC,NYG,10,SUND,CBS,4.5
KC,NYG,11,SUND,CBS,4.5
KC,NYG,12,SUND,CBS,4.5
KC,NYG,13,SUND,CBS,4.5
KC,NYG,14,SUND,CBS,4.5
KC,NYG,15,SUND,CBS,4.5
KC,NYG,16,SUND,CBS,4.5
KC,NYG,1,SUNE,CBS,3
KC,NYG,1,SUNL,CBS,3
KC,NYG,2,SUNE,CBS,3
KC,NYG,2,SUNL,CBS,3
KC,NYG,3,SUNE,CBS,3
KC,NYG,3,SUNL,CBS,3
KC,NYG,4,SUNE,CBS,3
KC,NYG,4,SUNL,CBS,3
KC,NYG,5,SUNE,CBS,3
KC,NYG,5,SUNL,CBS,3
KC,NYG,6,SUNE,CBS,3
KC,NYG,6,SUNL,CBS,3
KC,NYG,7,SUNE,CBS,3
KC,NYG,7,SUNL,CBS,3
KC,NYG,8,SUNE,CBS,3
KC,NYG,8,SUNL,CBS,3
KC,NYG,9,SUNE,CBS,3
KC,NYG,9,SUNL,CBS,3
KC,NYG,10,SUNE,CBS,3
KC,NYG,10,SUNL,CBS,3
KC,NYG,11,SUNE,CBS,3
KC,NYG,11,SUNL,CBS,3
KC,NYG,12,SUNE,CBS,3
KC,NYG,12,SUNL,CBS,3
KC,NYG,13,SUNE,CBS,3
KC,NYG,13,SUNL,CBS,3
KC,NYG,14,SUNE,CBS,3
KC,NYG,14,SUNL,CBS,3
KC,NYG,15,SUNE,CBS,3
KC,NYG,15,SUNL,CBS,3
KC,NYG,16,SUNE,CBS,3
KC,NYG,16,SUNL,CBS,3
KC,NYG,16,SATE,NFL,4.5
KC,NYG,15,SATE,NFL,4.5
SEA,NYG,1,THUN,NBC,12
SEA,NYG,1,MON1,ESP,12
SEA,NYG,1,MON2,ESP,12
SEA,NYG,1,SUNN,NBC,12
SEA,NYG,2,THUN,CBS,12
SEA,NYG,2,MON1,ESP,12
SEA,NYG,2,SUNN,NBC,12
SEA,NYG,3,THUN,CBS,12
SEA,NYG,3,MON1,ESP,12
SEA,NYG,3,SUNN,NBC,12
SEA,NYG,4,THUN,CBS,12
SEA,NYG,4,MON1,ESP,12
SEA,NYG,4,SUNN,NBC,12
SEA,NYG,5,THUN,CBS,12
SEA,NYG,5,MON1,ESP,12
SEA,NYG,5,SUNN,NBC,12
SEA,NYG,6,THUN,CBS,12
SEA,NYG,6,MON1,ESP,12
SEA,NYG,6,SUNN,NBC,12
SEA,NYG,7,THUN,CBS,12
SEA,NYG,7,MON1,ESP,12
SEA,NYG,7,SUNN,NBC,12
SEA,NYG,8,THUN,CBS,12
SEA,NYG,8,MON1,ESP,12
SEA,NYG,8,SUNN,NBC,12
SEA,NYG,9,THUN,CBS,12
SEA,NYG,9,MON1,ESP,12
SEA,NYG,9,SUNN,NBC,12
SEA,NYG,10,THUN,NFL,12
SEA,NYG,10,MON1,ESP,12
SEA,NYG,10,SUNN,NBC,12
SEA,NYG,11,THUN,NFL,12
SEA,NYG,11,MON1,ESP,12
SEA,NYG,11,SUNN,NBC,12
SEA,NYG,12,THUN,NBC,12
SEA,NYG,12,MON1,ESP,12
SEA,NYG,12,SUNN,NBC,12
SEA,NYG,13,THUN,NFL,12
SEA,NYG,13,MON1,ESP,12
SEA,NYG,13,SUNN,NBC,12
SEA,NYG,14,THUN,NFL,12
SEA,NYG,14,MON1,ESP,12
SEA,NYG,14,SUNN,NBC,12
SEA,NYG,15,THUN,NFL,12
SEA,NYG,15,MON1,ESP,12
SEA,NYG,15,SUNN,NBC,12
SEA,NYG,15,SATL,NFL,12
SEA,NYG,16,SATL,NFL,12
SEA,NYG,16,MON1,ESP,12
SEA,NYG,16,SUNN,NBC,12
SEA,NYG,1,SUND,FOX,9
SEA,NYG,2,SUND,FOX,9
SEA,NYG,3,SUND,FOX,9
SEA,NYG,4,SUND,FOX,9
SEA,NYG,5,SUND,FOX,9
SEA,NYG,6,SUND,FOX,9
SEA,NYG,7,SUND,FOX,9
SEA,NYG,8,SUND,FOX,9
SEA,NYG,9,SUND,FOX,9
SEA,NYG,10,SUND,FOX,9
SEA,NYG,11,SUND,FOX,9
SEA,NYG,12,SUND,FOX,9
SEA,NYG,13,SUND,FOX,9
SEA,NYG,14,SUND,FOX,9
SEA,NYG,15,SUND,FOX,9
SEA,NYG,16,SUND,FOX,9
SEA,NYG,1,SUNE,FOX,6
SEA,NYG,1,SUNL,FOX,6
SEA,NYG,2,SUNE,FOX,6
SEA,NYG,2,SUNL,FOX,6
SEA,NYG,3,SUNE,FOX,6
SEA,NYG,3,SUNL,FOX,6
SEA,NYG,4,SUNE,FOX,6
SEA,NYG,4,SUNL,FOX,6
SEA,NYG,5,SUNE,FOX,6
SEA,NYG,5,SUNL,FOX,6
SEA,NYG,6,SUNE,FOX,6
SEA,NYG,6,SUNL,FOX,6
SEA,NYG,7,SUNE,FOX,6
SEA,NYG,7,SUNL,FOX,6
SEA,NYG,8,SUNE,FOX,6
SEA,NYG,8,SUNL,FOX,6
SEA,NYG,9,SUNE,FOX,6
SEA,NYG,9,SUNL,FOX,6
SEA,NYG,10,SUNE,FOX,6
SEA,NYG,10,SUNL,FOX,6
SEA,NYG,11,SUNE,FOX,6
SEA,NYG,11,SUNL,FOX,6
SEA,NYG,12,SUNE,FOX,6
SEA,NYG,12,SUNL,FOX,6
SEA,NYG,13,SUNE,FOX,6
SEA,NYG,13,SUNL,FOX,6
SEA,NYG,14,SUNE,FOX,6
SEA,NYG,14,SUNL,FOX,6
SEA,NYG,15,SUNE,FOX,6
SEA,NYG,15,SUNL,FOX,6
SEA,NYG,16,SUNE,FOX,6
SEA,NYG,16,SUNL,FOX,6
SEA,NYG,16,SATE,NFL,9
SEA,NYG,15,SATE,NFL,9
LAC,NYG,1,SUND,CBS,4.5
LAC,NYG,2,SUND,CBS,4.5
LAC,NYG,3,SUND,CBS,4.5
LAC,NYG,4,SUND,CBS,4.5
LAC,NYG,5,SUND,CBS,4.5
LAC,NYG,6,SUND,CBS,4.5
LAC,NYG,7,SUND,CBS,4.5
LAC,NYG,8,SUND,CBS,4.5
LAC,NYG,9,SUND,CBS,4.5
LAC,NYG,10,SUND,CBS,4.5
LAC,NYG,11,SUND,CBS,4.5
LAC,NYG,12,SUND,CBS,4.5
LAC,NYG,13,SUND,CBS,4.5
LAC,NYG,14,SUND,CBS,4.5
LAC,NYG,15,SUND,CBS,4.5
LAC,NYG,16,SUND,CBS,4.5
LAC,NYG,1,SUNE,CBS,3
LAC,NYG,1,SUNL,CBS,3
LAC,NYG,2,SUNE,CBS,3
LAC,NYG,2,SUNL,CBS,3
LAC,NYG,3,SUNE,CBS,3
LAC,NYG,3,SUNL,CBS,3
LAC,NYG,4,SUNE,CBS,3
LAC,NYG,4,SUNL,CBS,3
LAC,NYG,5,SUNE,CBS,3
LAC,NYG,5,SUNL,CBS,3
LAC,NYG,6,SUNE,CBS,3
LAC,NYG,6,SUNL,CBS,3
LAC,NYG,7,SUNE,CBS,3
LAC,NYG,7,SUNL,CBS,3
LAC,NYG,8,SUNE,CBS,3
LAC,NYG,8,SUNL,CBS,3
LAC,NYG,9,SUNE,CBS,3
LAC,NYG,9,SUNL,CBS,3
LAC,NYG,10,SUNE,CBS,3
LAC,NYG,10,SUNL,CBS,3
LAC,NYG,11,SUNE,CBS,3
LAC,NYG,11,SUNL,CBS,3
LAC,NYG,12,SUNE,CBS,3
LAC,NYG,12,SUNL,CBS,3
LAC,NYG,13,SUNE,CBS,3
LAC,NYG,13,SUNL,CBS,3
LAC,NYG,14,SUNE,CBS,3
LAC,NYG,14,SUNL,CBS,3
LAC,NYG,15,SUNE,CBS,3
LAC,NYG,15,SUNL,CBS,3
LAC,NYG,16,SUNE,CBS,3
LAC,NYG,16,SUNL,CBS,3
LAC,NYG,16,SATE,NFL,4.5
LAC,NYG,15,SATE,NFL,4.5
DET,NYG,1,THUN,NBC,8
DET,NYG,1,MON1,ESP,8
DET,NYG,1,MON2,ESP,8
DET,NYG,1,SUNN,NBC,8
DET,NYG,2,THUN,CBS,8
DET,NYG,2,MON1,ESP,8
DET,NYG,2,SUNN,NBC,8
DET,NYG,3,THUN,CBS,8
DET,NYG,3,MON1,ESP,8
DET,NYG,3,SUNN,NBC,8
DET,NYG,4,THUN,CBS,8
DET,NYG,4,MON1,ESP,8
DET,NYG,4,SUNN,NBC,8
DET,NYG,5,THUN,CBS,8
DET,NYG,5,MON1,ESP,8
DET,NYG,5,SUNN,NBC,8
DET,NYG,6,THUN,CBS,8
DET,NYG,6,MON1,ESP,8
DET,NYG,6,SUNN,NBC,8
DET,NYG,7,THUN,CBS,8
DET,NYG,7,MON1,ESP,8
DET,NYG,7,SUNN,NBC,8
DET,NYG,8,THUN,CBS,8
DET,NYG,8,MON1,ESP,8
DET,NYG,8,SUNN,NBC,8
DET,NYG,9,THUN,CBS,8
DET,NYG,9,MON1,ESP,8
DET,NYG,9,SUNN,NBC,8
DET,NYG,10,THUN,NFL,8
DET,NYG,10,MON1,ESP,8
DET,NYG,10,SUNN,NBC,8
DET,NYG,11,THUN,NFL,8
DET,NYG,11,MON1,ESP,8
DET,NYG,11,SUNN,NBC,8
DET,NYG,12,THUN,NBC,8
DET,NYG,12,MON1,ESP,8
DET,NYG,12,SUNN,NBC,8
DET,NYG,13,THUN,NFL,8
DET,NYG,13,MON1,ESP,8
DET,NYG,13,SUNN,NBC,8
DET,NYG,14,THUN,NFL,8
DET,NYG,14,MON1,ESP,8
DET,NYG,14,SUNN,NBC,8
DET,NYG,15,THUN,NFL,8
DET,NYG,15,MON1,ESP,8
DET,NYG,15,SUNN,NBC,8
DET,NYG,15,SATL,NFL,8
DET,NYG,16,SATL,NFL,8
DET,NYG,16,MON1,ESP,8
DET,NYG,16,SUNN,NBC,8
DET,NYG,1,SUND,FOX,6
DET,NYG,2,SUND,FOX,6
DET,NYG,3,SUND,FOX,6
DET,NYG,4,SUND,FOX,6
DET,NYG,5,SUND,FOX,6
DET,NYG,6,SUND,FOX,6
DET,NYG,7,SUND,FOX,6
DET,NYG,8,SUND,FOX,6
DET,NYG,9,SUND,FOX,6
DET,NYG,10,SUND,FOX,6
DET,NYG,11,SUND,FOX,6
DET,NYG,12,SUND,FOX,6
DET,NYG,13,SUND,FOX,6
DET,NYG,14,SUND,FOX,6
DET,NYG,15,SUND,FOX,6
DET,NYG,16,SUND,FOX,6
DET,NYG,1,SUNE,FOX,4
DET,NYG,1,SUNL,FOX,4
DET,NYG,2,SUNE,FOX,4
DET,NYG,2,SUNL,FOX,4
DET,NYG,3,SUNE,FOX,4
DET,NYG,3,SUNL,FOX,4
DET,NYG,4,SUNE,FOX,4
DET,NYG,4,SUNL,FOX,4
DET,NYG,5,SUNE,FOX,4
DET,NYG,5,SUNL,FOX,4
DET,NYG,6,SUNE,FOX,4
DET,NYG,6,SUNL,FOX,4
DET,NYG,7,SUNE,FOX,4
DET,NYG,7,SUNL,FOX,4
DET,NYG,8,SUNE,FOX,4
DET,NYG,8,SUNL,FOX,4
DET,NYG,9,SUNE,FOX,4
DET,NYG,9,SUNL,FOX,4
DET,NYG,10,SUNE,FOX,4
DET,NYG,10,SUNL,FOX,4
DET,NYG,11,SUNE,FOX,4
DET,NYG,11,SUNL,FOX,4
DET,NYG,12,SUNE,FOX,4
DET,NYG,12,SUNL,FOX,4
DET,NYG,13,SUNE,FOX,4
DET,NYG,13,SUNL,FOX,4
DET,NYG,14,SUNE,FOX,4
DET,NYG,14,SUNL,FOX,4
DET,NYG,15,SUNE,FOX,4
DET,NYG,15,SUNL,FOX,4
DET,NYG,16,SUNE,FOX,4
DET,NYG,16,SUNL,FOX,4
DET,NYG,16,SATE,NFL,6
DET,NYG,15,SATE,NFL,6
DAL,PHI,1,THUN,NBC,10
DAL,PHI,1,MON1,ESP,10
DAL,PHI,1,MON2,ESP,10
DAL,PHI,1,SUNN,NBC,10
DAL,PHI,2,THUN,CBS,10
DAL,PHI,2,MON1,ESP,10
DAL,PHI,2,SUNN,NBC,10
DAL,PHI,3,THUN,CBS,10
DAL,PHI,3,MON1,ESP,10
DAL,PHI,3,SUNN,NBC,10
DAL,PHI,4,THUN,CBS,10
DAL,PHI,4,MON1,ESP,10
DAL,PHI,4,SUNN,NBC,10
DAL,PHI,5,THUN,CBS,10
DAL,PHI,5,MON1,ESP,10
DAL,PHI,5,SUNN,NBC,10
DAL,PHI,6,THUN,CBS,10
DAL,PHI,6,MON1,ESP,10
DAL,PHI,6,SUNN,NBC,10
DAL,PHI,7,THUN,CBS,10
DAL,PHI,7,MON1,ESP,10
DAL,PHI,7,SUNN,NBC,10
DAL,PHI,8,THUN,CBS,10
DAL,PHI,8,MON1,ESP,10
DAL,PHI,8,SUNN,NBC,10
DAL,PHI,9,THUN,CBS,10
DAL,PHI,9,MON1,ESP,10
DAL,PHI,9,SUNN,NBC,10
DAL,PHI,10,THUN,NFL,10
DAL,PHI,10,MON1,ESP,10
DAL,PHI,10,SUNN,NBC,10
DAL,PHI,11,THUN,NFL,10
DAL,PHI,11,MON1,ESP,10
DAL,PHI,11,SUNN,NBC,10
DAL,PHI,12,THUN,NBC,10
DAL,PHI,12,MON1,ESP,10
DAL,PHI,12,SUNN,NBC,10
DAL,PHI,13,THUN,NFL,10
DAL,PHI,13,MON1,ESP,10
DAL,PHI,13,SUNN,NBC,10
DAL,PHI,14,THUN,NFL,10
DAL,PHI,14,MON1,ESP,10
DAL,PHI,14,SUNN,NBC,10
DAL,PHI,15,THUN,NFL,10
DAL,PHI,15,MON1,ESP,10
DAL,PHI,15,SUNN,NBC,10
DAL,PHI,15,SATL,NFL,10
DAL,PHI,16,SATL,NFL,10
DAL,PHI,16,MON1,ESP,10
DAL,PHI,16,SUNN,NBC,10
DAL,PHI,1,SUND,FOX,7.5
DAL,PHI,2,SUND,FOX,7.5
DAL,PHI,3,SUND,FOX,7.5
DAL,PHI,4,SUND,FOX,7.5
DAL,PHI,5,SUND,FOX,7.5
DAL,PHI,6,SUND,FOX,7.5
DAL,PHI,7,SUND,FOX,7.5
DAL,PHI,8,SUND,FOX,7.5
DAL,PHI,9,SUND,FOX,7.5
DAL,PHI,10,SUND,FOX,7.5
DAL,PHI,11,SUND,FOX,7.5
DAL,PHI,12,SUND,FOX,7.5
DAL,PHI,13,SUND,FOX,7.5
DAL,PHI,14,SUND,FOX,7.5
DAL,PHI,15,SUND,FOX,7.5
DAL,PHI,16,SUND,FOX,7.5
DAL,PHI,1,SUNE,FOX,5
DAL,PHI,1,SUNL,FOX,5
DAL,PHI,2,SUNE,FOX,5
DAL,PHI,2,SUNL,FOX,5
DAL,PHI,3,SUNE,FOX,5
DAL,PHI,3,SUNL,FOX,5
DAL,PHI,4,SUNE,FOX,5
DAL,PHI,4,SUNL,FOX,5
DAL,PHI,5,SUNE,FOX,5
DAL,PHI,5,SUNL,FOX,5
DAL,PHI,6,SUNE,FOX,5
DAL,PHI,6,SUNL,FOX,5
DAL,PHI,7,SUNE,FOX,5
DAL,PHI,7,SUNL,FOX,5
DAL,PHI,8,SUNE,FOX,5
DAL,PHI,8,SUNL,FOX,5
DAL,PHI,9,SUNE,FOX,5
DAL,PHI,9,SUNL,FOX,5
DAL,PHI,10,SUNE,FOX,5
DAL,PHI,10,SUNL,FOX,5
DAL,PHI,11,SUNE,FOX,5
DAL,PHI,11,SUNL,FOX,5
DAL,PHI,12,SUNE,FOX,5
DAL,PHI,12,SUNL,FOX,5
DAL,PHI,13,SUNE,FOX,5
DAL,PHI,13,SUNL,FOX,5
DAL,PHI,14,SUNE,FOX,5
DAL,PHI,14,SUNL,FOX,5
DAL,PHI,15,SUNE,FOX,5
DAL,PHI,15,SUNL,FOX,5
DAL,PHI,16,SUNE,FOX,5
DAL,PHI,16,SUNL,FOX,5
DAL,PHI,16,SATE,NFL,7.5
DAL,PHI,15,SATE,NFL,7.5
DAL,PHI,17,SUNE,FOX,5
DAL,PHI,17,SUNL,FOX,5
DAL,PHI,17,SUND,FOX,7.5
NYG,PHI,1,THUN,NBC,10
NYG,PHI,1,MON1,ESP,10
NYG,PHI,1,MON2,ESP,10
NYG,PHI,1,SUNN,NBC,10
NYG,PHI,2,THUN,CBS,10
NYG,PHI,2,MON1,ESP,10
NYG,PHI,2,SUNN,NBC,10
NYG,PHI,3,THUN,CBS,10
NYG,PHI,3,MON1,ESP,10
NYG,PHI,3,SUNN,NBC,10
NYG,PHI,4,THUN,CBS,10
NYG,PHI,4,MON1,ESP,10
NYG,PHI,4,SUNN,NBC,10
NYG,PHI,5,THUN,CBS,10
NYG,PHI,5,MON1,ESP,10
NYG,PHI,5,SUNN,NBC,10
NYG,PHI,6,THUN,CBS,10
NYG,PHI,6,MON1,ESP,10
NYG,PHI,6,SUNN,NBC,10
NYG,PHI,7,THUN,CBS,10
NYG,PHI,7,MON1,ESP,10
NYG,PHI,7,SUNN,NBC,10
NYG,PHI,8,THUN,CBS,10
NYG,PHI,8,MON1,ESP,10
NYG,PHI,8,SUNN,NBC,10
NYG,PHI,9,THUN,CBS,10
NYG,PHI,9,MON1,ESP,10
NYG,PHI,9,SUNN,NBC,10
NYG,PHI,10,THUN,NFL,10
NYG,PHI,10,MON1,ESP,10
NYG,PHI,10,SUNN,NBC,10
NYG,PHI,11,THUN,NFL,10
NYG,PHI,11,MON1,ESP,10
NYG,PHI,11,SUNN,NBC,10
NYG,PHI,12,THUN,NBC,10
NYG,PHI,12,MON1,ESP,10
NYG,PHI,12,SUNN,NBC,10
NYG,PHI,13,THUN,NFL,10
NYG,PHI,13,MON1,ESP,10
NYG,PHI,13,SUNN,NBC,10
NYG,PHI,14,THUN,NFL,10
NYG,PHI,14,MON1,ESP,10
NYG,PHI,14,SUNN,NBC,10
NYG,PHI,15,THUN,NFL,10
NYG,PHI,15,MON1,ESP,10
NYG,PHI,15,SUNN,NBC,10
NYG,PHI,15,SATL,NFL,10
NYG,PHI,16,SATL,NFL,10
NYG,PHI,16,MON1,ESP,10
NYG,PHI,16,SUNN,NBC,10
NYG,PHI,1,SUND,FOX,7.5
NYG,PHI,2,SUND,FOX,7.5
NYG,PHI,3,SUND,FOX,7.5
NYG,PHI,4,SUND,FOX,7.5
NYG,PHI,5,SUND,FOX,7.5
NYG,PHI,6,SUND,FOX,7.5
NYG,PHI,7,SUND,FOX,7.5
NYG,PHI,8,SUND,FOX,7.5
NYG,PHI,9,SUND,FOX,7.5
NYG,PHI,10,SUND,FOX,7.5
NYG,PHI,11,SUND,FOX,7.5
NYG,PHI,12,SUND,FOX,7.5
NYG,PHI,13,SUND,FOX,7.5
NYG,PHI,14,SUND,FOX,7.5
NYG,PHI,15,SUND,FOX,7.5
NYG,PHI,16,SUND,FOX,7.5
NYG,PHI,1,SUNE,FOX,5
NYG,PHI,1,SUNL,FOX,5
NYG,PHI,2,SUNE,FOX,5
NYG,PHI,2,SUNL,FOX,5
NYG,PHI,3,SUNE,FOX,5
NYG,PHI,3,SUNL,FOX,5
NYG,PHI,4,SUNE,FOX,5
NYG,PHI,4,SUNL,FOX,5
NYG,PHI,5,SUNE,FOX,5
NYG,PHI,5,SUNL,FOX,5
NYG,PHI,6,SUNE,FOX,5
NYG,PHI,6,SUNL,FOX,5
NYG,PHI,7,SUNE,FOX,5
NYG,PHI,7,SUNL,FOX,5
NYG,PHI,8,SUNE,FOX,5
NYG,PHI,8,SUNL,FOX,5
NYG,PHI,9,SUNE,FOX,5
NYG,PHI,9,SUNL,FOX,5
NYG,PHI,10,SUNE,FOX,5
NYG,PHI,10,SUNL,FOX,5
NYG,PHI,11,SUNE,FOX,5
NYG,PHI,11,SUNL,FOX,5
NYG,PHI,12,SUNE,FOX,5
NYG,PHI,12,SUNL,FOX,5
NYG,PHI,13,SUNE,FOX,5
NYG,PHI,13,SUNL,FOX,5
NYG,PHI,14,SUNE,FOX,5
NYG,PHI,14,SUNL,FOX,5
NYG,PHI,15,SUNE,FOX,5
NYG,PHI,15,SUNL,FOX,5
NYG,PHI,16,SUNE,FOX,5
NYG,PHI,16,SUNL,FOX,5
NYG,PHI,16,SATE,NFL,7.5
NYG,PHI,15,SATE,NFL,7.5
NYG,PHI,17,SUNE,FOX,5
